"idcomm","id","pop2000","commtrust","male","white","married","relighet","disadvantage","age","educate","income","commlength","trust"
2985,700151,766,-1.07082879543304,1,1,0,0.133981242775917,-0.17317833006382,22,3,3,4,0
2985,700153,766,-0.821397662162781,1,1,1,0.133981242775917,-0.17317833006382,64,3,4,38,0
2985,700154,766,0.245864346623421,0,1,1,0.133981242775917,-0.17317833006382,61,3,4,55,0
2985,700157,766,1.23153173923492,1,1,1,0.133981242775917,-0.17317833006382,60,4,6,23,1
2985,700158,766,0.290063172578812,0,1,1,0.133981242775917,-0.17317833006382,69,3,4,52,0
2985,700161,766,-0.686429679393768,0,1,0,0.133981242775917,-0.17317833006382,35,3,1,6,0
2985,700165,766,0.782819747924805,1,1,1,0.133981242775917,-0.17317833006382,76,3,6,6,0
3000,710001,1618,1.2577360868454,1,1,0,0.171827524900436,-0.306543380022049,76,1,2,5,1
3000,710003,1618,1.34921705722809,1,1,1,0.171827524900436,-0.306543380022049,70,3,3,70,1
3000,710004,1618,1.21322989463806,0,1,0,0.171827524900436,-0.306543380022049,57,7,6,48,1
3000,710006,1618,-0.109248012304306,1,1,1,0.171827524900436,-0.306543380022049,48,5,6,18,0
3000,710008,1618,-0.529334902763367,1,1,1,0.171827524900436,-0.306543380022049,37,3,7,12,0
3000,710009,1618,-0.233271554112434,0,1,1,0.171827524900436,-0.306543380022049,56,3,3,30,0
3000,710010,1618,0.146885961294174,1,1,1,0.171827524900436,-0.306543380022049,38,6,4,3,0
3000,710012,1618,-1.71283781528473,1,1,1,0.171827524900436,-0.306543380022049,52,6,8,7,0
3000,710014,1618,0.376583367586136,0,1,1,0.171827524900436,-0.306543380022049,40,4,3,10,0
3000,710015,1618,1.21835815906525,0,1,1,0.171827524900436,-0.306543380022049,45,5,4,20,1
3000,710016,1618,-0.0445812307298183,0,1,0,0.171827524900436,-0.306543380022049,69,2,2,39,0
3000,710017,1618,0.366337418556213,0,1,1,0.171827524900436,-0.306543380022049,68,1,3,60,0
3000,710018,1618,-0.334955960512161,1,1,1,0.171827524900436,-0.306543380022049,33,4,5,8,0
3000,710019,1618,-0.540752589702606,0,1,1,0.171827524900436,-0.306543380022049,53,4,3,18,0
3000,710021,1618,-0.282657355070114,0,1,1,0.171827524900436,-0.306543380022049,82,2,2,42,0
3000,710025,1618,0.45279935002327,0,1,1,0.171827524900436,-0.306543380022049,81,3,4,13,0
3000,710026,1618,-0.0710215643048286,1,0,1,0.171827524900436,-0.306543380022049,66,3,6,45,0
3000,710027,1618,0.789544761180878,0,1,1,0.171827524900436,-0.306543380022049,80,3,4,55,0
3000,710029,1618,1.21835815906525,0,1,1,0.171827524900436,-0.306543380022049,51,7,6,56,1
3000,710030,1618,-0.0821995511651039,1,1,1,0.171827524900436,-0.306543380022049,64,3,5,64,0
3000,710031,1618,1.01908874511719,0,1,1,0.171827524900436,-0.306543380022049,72,4,5,61,1
3000,710033,1618,-0.584332466125488,0,1,1,0.171827524900436,-0.306543380022049,42,4,8,6,0
3000,710034,1618,-0.118226498365402,0,1,0,0.171827524900436,-0.306543380022049,58,4,2,4,0
3000,710036,1618,0.204741150140762,0,1,0,0.171827524900436,-0.306543380022049,67,3,2,58,0
3000,710038,1618,0.581251621246338,1,1,1,0.171827524900436,-0.306543380022049,78,3,3,56,0
3000,710039,1618,0.00970605667680502,0,1,1,0.171827524900436,-0.306543380022049,44,4,3,21,0
3000,710041,1618,0.0435941703617573,0,1,1,0.171827524900436,-0.306543380022049,54,3,3,37,0
3000,710042,1618,0.791414976119995,1,1,0,0.171827524900436,-0.306543380022049,71,3,1,22,0
3000,710044,1618,0.680784821510315,1,1,0,0.171827524900436,-0.306543380022049,49,3,2,2,0
3000,710045,1618,-0.936464190483093,0,1,1,0.171827524900436,-0.306543380022049,67,3,5,2,0
3000,710046,1618,0.643861591815948,0,1,0,0.171827524900436,-0.306543380022049,60,2,2,55,0
3000,710048,1618,-0.303849756717682,0,1,0,0.171827524900436,-0.306543380022049,51,4,5,10,0
3000,710049,1618,0.33716094493866,0,1,1,0.171827524900436,-0.306543380022049,42,7,3,36,0
3000,710050,1618,-1.25412058830261,1,1,0,0.171827524900436,-0.306543380022049,56,3,1,38,0
3000,710052,1618,-0.161888226866722,1,1,0,0.171827524900436,-0.306543380022049,35,3,1,4,0
3000,710054,1618,-0.564181983470917,1,1,1,0.171827524900436,-0.306543380022049,61,5,3,5,0
3000,710055,1618,-1.13090074062347,0,1,1,0.171827524900436,-0.306543380022049,31,3,6,31,0
3000,710056,1618,-0.449352741241455,0,1,1,0.171827524900436,-0.306543380022049,33,5,6,7,0
3000,710057,1618,1.11758017539978,1,1,0,0.171827524900436,-0.306543380022049,81,3,2,78,1
3000,710059,1618,-2.36581897735596,0,1,1,0.171827524900436,-0.306543380022049,55,4,6,31,0
3000,710060,1618,-1.07414722442627,0,1,0,0.171827524900436,-0.306543380022049,82,3,2,80,0
3000,710062,1618,-0.0984987914562225,1,0,1,0.171827524900436,-0.306543380022049,72,3,3,72,0
3000,710066,1618,1.43455612659454,1,1,1,0.171827524900436,-0.306543380022049,78,3,3,51,1
3000,710067,1618,-2.96027374267578,0,1,1,0.171827524900436,-0.306543380022049,61,2,2,36,0
3000,710068,1618,0.25055468082428,1,1,1,0.171827524900436,-0.306543380022049,61,3,5,61,0
3000,710069,1618,-0.805770754814148,0,1,1,0.171827524900436,-0.306543380022049,62,4,3,10,0
3000,710070,1618,-1.4686244726181,1,1,1,0.171827524900436,-0.306543380022049,81,3,3,31,0
3000,710071,1618,-0.737144529819489,0,1,1,0.171827524900436,-0.306543380022049,33,6,3,5,0
3000,710072,1618,-1.49873554706573,1,1,1,0.171827524900436,-0.306543380022049,64,3,1,29,0
3000,710073,1618,1.05442917346954,0,1,0,0.171827524900436,-0.306543380022049,55,4,2,29,1
3000,710075,1618,1.32403326034546,0,1,1,0.171827524900436,-0.306543380022049,51,3,4,30,1
3000,710076,1618,0.620559871196747,1,1,1,0.171827524900436,-0.306543380022049,65,7,5,35,0
3000,710078,1618,0.206225991249084,0,1,1,0.171827524900436,-0.306543380022049,44,4,6,12,0
3000,710079,1618,-1.39502882957459,0,1,1,0.171827524900436,-0.306543380022049,48,3,1,40,0
3000,710083,1618,-2.49423217773438,0,1,1,0.171827524900436,-0.306543380022049,41,4,5,7,0
3000,710087,1618,0.246088758111,0,1,1,0.171827524900436,-0.306543380022049,64,3,1,34,0
3000,710088,1618,0.0227178186178207,1,1,1,0.171827524900436,-0.306543380022049,52,5,6,50,0
3000,710090,1618,-3.07931971549988,1,1,0,0.171827524900436,-0.306543380022049,48,4,3,45,0
3000,710092,1618,0.9296755194664,0,1,1,0.171827524900436,-0.306543380022049,28,6,4,1,0
3000,710093,1618,-2.32008290290833,0,1,1,0.171827524900436,-0.306543380022049,53,7,6,11,0
3000,710094,1618,-0.710523307323456,1,1,0,0.171827524900436,-0.306543380022049,48,3,4,12,0
3000,710095,1618,-1.33291459083557,1,1,1,0.171827524900436,-0.306543380022049,54,3,6,54,0
3000,710096,1618,1.10405302047729,1,1,1,0.171827524900436,-0.306543380022049,62,3,8,57,1
3000,710098,1618,0.33409383893013,1,1,1,0.171827524900436,-0.306543380022049,66,3,3,42,0
3000,710102,1618,-0.965103089809418,0,1,1,0.171827524900436,-0.306543380022049,48,3,7,11,0
3000,710106,1618,0.685029864311218,0,1,0,0.171827524900436,-0.306543380022049,80,6,5,80,0
3000,710107,1618,0.579752385616302,0,1,1,0.171827524900436,-0.306543380022049,59,2,8,30,0
3000,710110,1618,0.657132983207703,1,1,1,0.171827524900436,-0.306543380022049,38,6,6,38,0
3000,710111,1618,-0.560080528259277,0,1,1,0.171827524900436,-0.306543380022049,45,6,4,10,0
3000,710113,1618,-1.72949695587158,1,1,0,0.171827524900436,-0.306543380022049,60,5,3,3,0
3000,710114,1618,-0.0290043018758297,1,1,1,0.171827524900436,-0.306543380022049,39,3,6,10,0
3000,710115,1618,-0.557140827178955,0,1,1,0.171827524900436,-0.306543380022049,45,3,5,2,0
3000,710119,1618,-1.42381799221039,0,1,1,0.171827524900436,-0.306543380022049,24,5,5,5,0
3000,710120,1618,-0.228856772184372,1,1,1,0.171827524900436,-0.306543380022049,36,3,3,37,0
3000,710121,1618,0.464718699455261,0,1,1,0.171827524900436,-0.306543380022049,81,2,2,43,0
3000,710123,1618,-1.74782884120941,0,1,1,0.171827524900436,-0.306543380022049,58,4,5,8,0
3000,710124,1618,0.228646144270897,1,1,1,0.171827524900436,-0.306543380022049,39,5,5,36,0
3000,710125,1618,-0.48538801074028,1,1,1,0.171827524900436,-0.306543380022049,85,2,4,13,0
3000,710127,1618,-0.123451709747314,0,1,0,0.171827524900436,-0.306543380022049,80,7,3,59,0
3000,710128,1618,-0.649554431438446,0,1,0,0.171827524900436,-0.306543380022049,51,7,3,32,0
3000,710129,1618,-1.32553696632385,0,1,1,0.171827524900436,-0.306543380022049,51,5,6,47,0
3000,710130,1618,-0.286288797855377,1,1,1,0.171827524900436,-0.306543380022049,33,3,4,12,0
3000,710131,1618,1.34465730190277,0,0,1,0.171827524900436,-0.306543380022049,65,4,6,43,1
3000,710133,1618,0.13012170791626,0,1,1,0.171827524900436,-0.306543380022049,71,3,3,12,0
3000,710135,1618,0.697648227214813,0,1,0,0.171827524900436,-0.306543380022049,70,7,5,14,0
3000,710136,1618,0.235739722847939,0,1,0,0.171827524900436,-0.306543380022049,67,3,3,30,0
3000,710137,1618,-0.398556709289551,0,1,0,0.171827524900436,-0.306543380022049,44,4,3,33,0
3000,710139,1618,0.0633609965443611,0,1,1,0.171827524900436,-0.306543380022049,44,5,5,21,0
3000,710140,1618,-1.01963293552399,0,1,0,0.171827524900436,-0.306543380022049,53,3,2,24,0
3000,710142,1618,0.426763564348221,1,1,0,0.171827524900436,-0.306543380022049,83,4,2,54,0
3000,710143,1618,-0.280377745628357,1,1,0,0.171827524900436,-0.306543380022049,90,3,2,69,0
3000,710145,1618,-0.401087641716003,0,1,1,0.171827524900436,-0.306543380022049,63,6,8,6,0
3000,710146,1618,-0.985435009002686,1,1,1,0.171827524900436,-0.306543380022049,54,3,6,30,0
3000,710147,1618,0.304594933986664,0,1,0,0.171827524900436,-0.306543380022049,82,1,1,14,0
3000,710155,1618,0.00231940718367696,0,1,1,0.171827524900436,-0.306543380022049,43,3,5,10,0
3000,710156,1618,1.33676362037659,0,1,0,0.171827524900436,-0.306543380022049,79,3,1,79,1
3000,710900,1618,-0.212513953447342,1,1,1,0.171827524900436,-0.306543380022049,56,3,7,7,0
3010,720003,845,1.01119494438171,0,1,1,0.179267197847366,-1.07977175712585,39,6,3,11,1
3010,720004,845,-0.738452970981598,1,1,1,0.179267197847366,-1.07977175712585,29,5,4,8,0
3010,720007,845,0.355144619941711,0,1,0,0.179267197847366,-1.07977175712585,71,3,2,48,0
3010,720009,845,-3.32820248603821,0,1,0,0.179267197847366,-1.07977175712585,34,3,3,4,0
3010,720011,845,0.243636965751648,1,1,1,0.179267197847366,-1.07977175712585,50,3,6,15,0
3010,720012,845,0.70502120256424,0,1,1,0.179267197847366,-1.07977175712585,44,3,6,25,0
3010,720013,845,1.01119494438171,0,1,1,0.179267197847366,-1.07977175712585,57,4,7,22,1
3010,720014,845,0.574749827384949,1,1,1,0.179267197847366,-1.07977175712585,61,7,8,35,0
3010,720015,845,1.07411539554596,1,1,1,0.179267197847366,-1.07977175712585,53,6,8,15,1
3010,720017,845,1.44967997074127,0,1,1,0.179267197847366,-1.07977175712585,73,3,5,62,1
3010,720019,845,-0.761258661746979,1,1,0,0.179267197847366,-1.07977175712585,67,7,4,33,0
3010,720020,845,1.33572840690613,1,1,1,0.179267197847366,-1.07977175712585,37,4,4,2,1
3010,720023,845,-0.885036826133728,1,1,1,0.179267197847366,-1.07977175712585,55,4,8,55,0
3010,720025,845,1.11617791652679,0,1,1,0.179267197847366,-1.07977175712585,28,3,6,28,1
3010,720026,845,0.469258248806,1,1,1,0.179267197847366,-1.07977175712585,52,6,5,30,0
3010,720029,845,1.01119494438171,0,1,0,0.179267197847366,-1.07977175712585,75,4,3,70,1
3010,720030,845,-0.738430738449097,1,1,0,0.179267197847366,-1.07977175712585,89,2,2,75,0
3010,720033,845,0.685029864311218,1,1,1,0.179267197847366,-1.07977175712585,43,3,4,21,0
3010,720034,845,0.590265333652496,1,1,1,0.179267197847366,-1.07977175712585,88,4,4,88,0
3010,720035,845,0.414670705795288,0,1,1,0.179267197847366,-1.07977175712585,44,7,6,22,0
3010,720037,845,1.79311203956604,1,1,0,0.179267197847366,-1.07977175712585,90,3,1,90,1
3010,720038,845,-1.98431396484375,1,0,1,0.179267197847366,-1.07977175712585,52,4,8,45,0
3010,720041,845,0.821341097354889,0,1,1,0.179267197847366,-1.07977175712585,60,4,8,30,0
3010,720042,845,-0.220365837216377,1,1,1,0.179267197847366,-1.07977175712585,40,7,8,2,0
3010,720045,845,-3.33182835578918,0,1,1,0.179267197847366,-1.07977175712585,31,4,8,8,0
3010,720046,845,0.581472158432007,1,1,1,0.179267197847366,-1.07977175712585,47,6,8,5,0
3010,720048,845,0.00211071013472974,1,1,1,0.179267197847366,-1.07977175712585,34,4,8,1,0
3010,720049,845,0.490911334753037,0,1,0,0.179267197847366,-1.07977175712585,83,7,2,6,0
3010,720051,845,0.119469188153744,0,1,1,0.179267197847366,-1.07977175712585,51,4,8,20,0
3010,720053,845,-0.501867473125458,1,1,1,0.179267197847366,-1.07977175712585,41,5,8,10,0
3010,720054,845,0.925877034664154,0,1,0,0.179267197847366,-1.07977175712585,38,3,6,19,0
3010,720055,845,-1.75085508823395,0,1,0,0.179267197847366,-1.07977175712585,51,7,3,11,0
3010,720056,845,1.54787194728851,1,1,0,0.179267197847366,-1.07977175712585,75,3,3,75,1
3010,720059,845,-2.63087391853333,0,1,0,0.179267197847366,-1.07977175712585,34,4,2,32,0
3010,720060,845,-1.6823593378067,0,1,1,0.179267197847366,-1.07977175712585,57,3,3,36,0
3010,720061,845,-0.731565594673157,1,1,0,0.179267197847366,-1.07977175712585,26,5,5,6,0
3010,720062,845,0.0723831206560135,0,1,1,0.179267197847366,-1.07977175712585,38,3,5,27,0
3010,720065,845,-0.102352723479271,1,1,1,0.179267197847366,-1.07977175712585,63,3,6,3,0
3010,720066,845,0.958471179008484,1,1,1,0.179267197847366,-1.07977175712585,41,3,3,5,0
3010,720067,845,0.443441122770309,0,1,1,0.179267197847366,-1.07977175712585,49,4,1,25,0
3010,720070,845,-0.375580102205276,1,1,1,0.179267197847366,-1.07977175712585,64,3,5,25,0
3010,720072,845,0.11988290399313,0,1,0,0.179267197847366,-1.07977175712585,76,1,4,11,0
3010,720075,845,-0.652866423130035,0,0,1,0.179267197847366,-1.07977175712585,47,3,4,35,0
3010,720076,845,-1.12623238563538,1,1,1,0.179267197847366,-1.07977175712585,82,1,4,82,0
3010,720077,845,-0.180198520421982,0,1,0,0.179267197847366,-1.07977175712585,46,3,2,2,0
3010,720079,845,1.43474984169006,0,1,1,0.179267197847366,-1.07977175712585,43,7,8,40,1
3010,720080,845,-2.93124651908875,0,1,0,0.179267197847366,-1.07977175712585,28,4,3,3,0
3010,720085,845,-2.57049536705017,0,1,1,0.179267197847366,-1.07977175712585,43,7,4,5,0
3010,720087,845,1.07411539554596,0,1,1,0.179267197847366,-1.07977175712585,60,7,6,50,1
3010,720089,845,-1.15991544723511,0,1,0,0.179267197847366,-1.07977175712585,64,3,4,64,0
3010,720091,845,0.636073529720306,0,1,1,0.179267197847366,-1.07977175712585,66,5,2,42,0
3010,720094,845,1.11842155456543,0,1,0,0.179267197847366,-1.07977175712585,87,3,1,64,1
3010,720095,845,0.398737967014313,0,1,1,0.179267197847366,-1.07977175712585,41,7,8,30,0
3010,720097,845,-0.268154948949814,0,1,1,0.179267197847366,-1.07977175712585,61,4,7,61,0
3010,720098,845,-0.664285361766815,1,1,1,0.179267197847366,-1.07977175712585,77,3,2,77,0
3010,720099,845,0.798981487751007,0,1,0,0.179267197847366,-1.07977175712585,78,3,3,56,0
3010,720101,845,-0.457450360059738,0,1,1,0.179267197847366,-1.07977175712585,35,4,7,13,0
3010,720103,845,-0.806154429912567,0,1,1,0.179267197847366,-1.07977175712585,28,4,6,8,0
3010,720104,845,0.597130477428436,1,1,1,0.179267197847366,-1.07977175712585,72,4,3,9,0
3010,720105,845,-0.48042768239975,0,1,1,0.179267197847366,-1.07977175712585,90,3,6,42,0
3010,720106,845,-0.288000583648682,1,1,1,0.179267197847366,-1.07977175712585,49,7,8,18,0
3010,720107,845,0.167875915765762,0,1,1,0.179267197847366,-1.07977175712585,53,6,8,8,0
3010,720109,845,0.558056056499481,0,1,0,0.179267197847366,-1.07977175712585,53,6,2,53,0
3010,720110,845,0.0391760915517807,1,1,1,0.179267197847366,-1.07977175712585,47,3,5,46,0
3010,720111,845,-0.324223875999451,0,1,1,0.179267197847366,-1.07977175712585,50,3,4,29,0
3010,720112,845,0.116158992052078,0,1,1,0.179267197847366,-1.07977175712585,28,5,5,29,0
3010,720113,845,0.895292997360229,0,1,1,0.179267197847366,-1.07977175712585,36,6,8,11,0
3010,720114,845,-0.931596994400024,1,1,1,0.179267197847366,-1.07977175712585,60,2,7,60,0
3010,720116,845,-0.556777894496918,1,1,1,0.179267197847366,-1.07977175712585,32,5,6,32,0
3010,720117,845,-0.167176783084869,0,1,1,0.179267197847366,-1.07977175712585,35,4,2,9,0
3010,720118,845,1.58865857124329,0,0,0,0.179267197847366,-1.07977175712585,32,5,5,3,1
3010,720122,845,0.926415979862213,1,1,0,0.179267197847366,-1.07977175712585,86,2,2,38,0
3010,720123,845,-0.228398650884628,0,1,1,0.179267197847366,-1.07977175712585,45,3,3,14,0
3010,720124,845,-0.801669239997864,1,1,0,0.179267197847366,-1.07977175712585,39,4,2,2,0
3010,720125,845,1.01119494438171,0,1,1,0.179267197847366,-1.07977175712585,55,3,4,24,1
3010,720126,845,0.220551133155823,1,1,1,0.179267197847366,-1.07977175712585,52,3,7,20,0
3010,720127,845,0.334264159202576,1,1,1,0.179267197847366,-1.07977175712585,25,5,6,19,0
3010,720128,845,1.35912585258484,1,1,1,0.179267197847366,-1.07977175712585,56,3,6,15,1
3010,720131,845,0.0491434559226036,0,1,0,0.179267197847366,-1.07977175712585,73,3,3,73,0
3010,720133,845,1.20857107639313,0,1,1,0.179267197847366,-1.07977175712585,73,4,3,55,1
3010,720134,845,0.777384400367737,0,1,0,0.179267197847366,-1.07977175712585,79,6,7,56,0
3010,720135,845,-0.378339797258377,0,1,1,0.179267197847366,-1.07977175712585,64,2,3,2,0
3010,720137,845,-0.340802818536758,0,1,0,0.179267197847366,-1.07977175712585,88,4,3,37,0
3010,720138,845,-3.94445133209229,1,1,0,0.179267197847366,-1.07977175712585,56,3,3,48,0
3010,720142,845,-0.207037940621376,1,1,0,0.179267197847366,-1.07977175712585,31,5,4,23,0
3010,720144,845,0.117079876363277,1,1,0,0.179267197847366,-1.07977175712585,24,5,4,1,0
3010,720146,845,0.575682580471039,1,1,1,0.179267197847366,-1.07977175712585,63,3,8,63,0
3010,720148,845,1.08344149589539,0,1,0,0.179267197847366,-1.07977175712585,83,3,3,58,1
3010,720150,845,-0.414440780878067,1,1,0,0.179267197847366,-1.07977175712585,29,4,6,1,0
3010,720154,845,0.931330144405365,0,1,1,0.179267197847366,-1.07977175712585,69,3,5,69,0
3010,720157,845,-0.617029249668121,1,1,1,0.179267197847366,-1.07977175712585,44,5,6,9,0
3010,720159,845,0.235739722847939,1,1,1,0.179267197847366,-1.07977175712585,56,5,7,12,0
3010,720160,845,-0.193957909941673,1,1,1,0.179267197847366,-1.07977175712585,37,6,4,4,0
3010,720900,845,-0.433302938938141,0,1,0,0.179267197847366,-1.07977175712585,43,5,3,40,0
3095,730001,1532,-0.27983170747757,1,1,0,0.239774584770203,-0.303381949663162,91,3,7,5,0
3095,730002,1532,-0.643576979637146,1,1,0,0.239774584770203,-0.303381949663162,69,2,0,30,0
3095,730003,1532,-0.297848016023636,0,1,1,0.239774584770203,-0.303381949663162,41,7,4,20,0
3095,730007,1532,-1.83129620552063,1,1,1,0.239774584770203,-0.303381949663162,73,3,3,57,0
3095,730008,1532,0.311036348342896,1,1,0,0.239774584770203,-0.303381949663162,44,3,3,32,0
3095,730009,1532,-0.408526450395584,0,1,1,0.239774584770203,-0.303381949663162,36,5,7,8,0
3095,730012,1532,-1.44595110416412,0,1,1,0.239774584770203,-0.303381949663162,27,6,8,20,0
3095,730013,1532,1.65963506698608,0,1,1,0.239774584770203,-0.303381949663162,42,6,6,15,1
3095,730014,1532,0.248288318514824,0,1,0,0.239774584770203,-0.303381949663162,47,4,5,25,0
3095,730015,1532,1.45177972316742,1,1,1,0.239774584770203,-0.303381949663162,80,3,4,80,1
3095,730018,1532,-0.32317379117012,1,1,1,0.239774584770203,-0.303381949663162,72,3,4,54,0
3095,730020,1532,0.669865965843201,1,1,1,0.239774584770203,-0.303381949663162,44,6,5,35,0
3095,730021,1532,1.2340612411499,0,1,1,0.239774584770203,-0.303381949663162,74,2,1,48,1
3095,730022,1532,-1.2253133058548,0,1,0,0.239774584770203,-0.303381949663162,41,3,3,41,0
3095,730023,1532,-2.36810493469238,0,1,0,0.239774584770203,-0.303381949663162,46,3,2,12,0
3095,730025,1532,-0.123419038951397,0,1,1,0.239774584770203,-0.303381949663162,44,6,5,8,0
3095,730026,1532,1.00227701663971,1,1,1,0.239774584770203,-0.303381949663162,48,6,6,30,1
3095,730027,1532,0.774031102657318,0,1,1,0.239774584770203,-0.303381949663162,78,4,5,57,0
3095,730031,1532,-1.81259393692017,0,1,1,0.239774584770203,-0.303381949663162,61,4,2,20,0
3095,730032,1532,0.133881628513336,0,1,0,0.239774584770203,-0.303381949663162,86,4,2,82,0
3095,730033,1532,-0.927918255329132,1,1,1,0.239774584770203,-0.303381949663162,56,4,1,50,0
3095,730034,1532,-0.218507960438728,1,1,1,0.239774584770203,-0.303381949663162,65,7,4,59,0
3095,730035,1532,-0.698177814483643,1,1,1,0.239774584770203,-0.303381949663162,55,3,5,33,0
3095,730036,1532,-1.47612190246582,0,1,1,0.239774584770203,-0.303381949663162,50,4,8,18,0
3095,730037,1532,0.590265333652496,0,0,1,0.239774584770203,-0.303381949663162,35,6,4,8,0
3095,730038,1532,0.119469188153744,1,1,1,0.239774584770203,-0.303381949663162,32,5,8,5,0
3095,730039,1532,0.741821765899658,0,1,1,0.239774584770203,-0.303381949663162,34,6,3,12,0
3095,730041,1532,-0.15026693046093,0,1,1,0.239774584770203,-0.303381949663162,65,3,5,56,0
3095,730044,1532,-0.263566106557846,1,1,1,0.239774584770203,-0.303381949663162,47,3,4,3,0
3095,730048,1532,-2.46531510353088,1,1,1,0.239774584770203,-0.303381949663162,43,3,1,35,0
3095,730051,1532,-1.2144660949707,0,1,0,0.239774584770203,-0.303381949663162,35,4,3,12,0
3095,730052,1532,-0.331556856632233,1,1,1,0.239774584770203,-0.303381949663162,41,4,6,9,0
3095,730053,1532,-0.0910949409008026,0,1,0,0.239774584770203,-0.303381949663162,52,4,6,28,0
3095,730057,1532,0.555395305156708,0,1,0,0.239774584770203,-0.303381949663162,38,5,4,26,0
3095,730060,1532,0.283677309751511,0,1,1,0.239774584770203,-0.303381949663162,63,3,6,56,0
3095,730061,1532,1.10309314727783,1,1,0,0.239774584770203,-0.303381949663162,87,3,1,25,1
3095,730062,1532,-0.517541646957397,1,1,1,0.239774584770203,-0.303381949663162,42,3,7,5,0
3095,730063,1532,-0.995463371276855,0,1,1,0.239774584770203,-0.303381949663162,50,7,7,27,0
3095,730064,1532,0.7373366355896,1,1,0,0.239774584770203,-0.303381949663162,67,3,3,33,0
3095,730065,1532,1.97953128814697,0,1,1,0.239774584770203,-0.303381949663162,73,2,3,73,1
3095,730067,1532,-1.06487417221069,1,1,0,0.239774584770203,-0.303381949663162,61,3,6,5,0
3095,730069,1532,-0.696043908596039,0,1,1,0.239774584770203,-0.303381949663162,64,3,3,30,0
3095,730070,1532,-0.764283418655396,0,1,1,0.239774584770203,-0.303381949663162,67,3,3,60,0
3095,730071,1532,-2.02589082717896,0,1,0,0.239774584770203,-0.303381949663162,79,3,1,79,0
3095,730072,1532,0.326436072587967,1,1,1,0.239774584770203,-0.303381949663162,43,4,4,3,0
3095,730074,1532,-0.12862965464592,1,1,1,0.239774584770203,-0.303381949663162,52,5,8,27,0
3095,730075,1532,0.692225635051727,0,1,1,0.239774584770203,-0.303381949663162,35,4,4,31,0
3095,730076,1532,1.34539461135864,1,1,1,0.239774584770203,-0.303381949663162,76,3,5,54,1
3095,730077,1532,0.605778992176056,0,1,0,0.239774584770203,-0.303381949663162,54,6,4,10,0
3095,730079,1532,0.691714763641357,0,1,1,0.239774584770203,-0.303381949663162,47,6,6,12,0
3095,730082,1532,1.15310752391815,1,1,1,0.239774584770203,-0.303381949663162,39,7,8,2,1
3095,730083,1532,-3.18446397781372,0,1,1,0.239774584770203,-0.303381949663162,25,6,4,1,0
3095,730084,1532,1.09895431995392,1,0,1,0.239774584770203,-0.303381949663162,73,5,6,46,1
3095,730085,1532,-0.169884338974953,0,1,1,0.239774584770203,-0.303381949663162,44,4,6,8,0
3095,730086,1532,0.505626738071442,0,1,1,0.239774584770203,-0.303381949663162,58,4,2,36,0
3095,730088,1532,1.01119494438171,1,1,1,0.239774584770203,-0.303381949663162,69,3,5,10,1
3095,730089,1532,0.788388788700104,0,1,0,0.239774584770203,-0.303381949663162,82,1,1,17,0
3095,730090,1532,0.0541869923472404,0,1,1,0.239774584770203,-0.303381949663162,59,2,1,25,0
3095,730092,1532,-0.10370909422636,1,1,1,0.239774584770203,-0.303381949663162,54,5,8,48,0
3095,730094,1532,0.383438587188721,1,1,1,0.239774584770203,-0.303381949663162,47,3,3,21,0
3095,730095,1532,1.43662011623383,0,1,1,0.239774584770203,-0.303381949663162,61,4,2,42,1
3095,730096,1532,0.22169540822506,1,1,1,0.239774584770203,-0.303381949663162,81,2,3,10,0
3095,730099,1532,-0.938484370708466,0,1,1,0.239774584770203,-0.303381949663162,59,4,6,3,0
3095,730100,1532,-2.02302217483521,1,0,1,0.239774584770203,-0.303381949663162,79,3,2,77,0
3095,730101,1532,1.55212008953094,1,1,1,0.239774584770203,-0.303381949663162,66,6,6,38,1
3095,730107,1532,-0.529414296150208,1,1,1,0.239774584770203,-0.303381949663162,56,7,8,28,0
3095,730108,1532,-1.02202224731445,1,1,1,0.239774584770203,-0.303381949663162,57,4,8,15,0
3095,730111,1532,-0.65479040145874,0,1,1,0.239774584770203,-0.303381949663162,83,4,5,64,0
3095,730113,1532,-0.699457883834839,1,1,1,0.239774584770203,-0.303381949663162,74,1,2,72,0
3095,730114,1532,0.599250376224518,1,1,0,0.239774584770203,-0.303381949663162,51,6,5,7,0
3095,730116,1532,-2.7413330078125,0,0,1,0.239774584770203,-0.303381949663162,39,5,8,4,0
3095,730117,1532,1.21835815906525,1,1,1,0.239774584770203,-0.303381949663162,44,3,5,18,1
3095,730118,1532,0.364190280437469,1,1,1,0.239774584770203,-0.303381949663162,44,3,6,16,0
3095,730120,1532,0.501093804836273,0,1,0,0.239774584770203,-0.303381949663162,68,4,3,38,0
3095,730122,1532,1.12037193775177,1,1,1,0.239774584770203,-0.303381949663162,35,6,8,10,1
3095,730123,1532,1.04411482810974,0,1,1,0.239774584770203,-0.303381949663162,55,6,8,31,1
3095,730124,1532,1.61337852478027,1,1,1,0.239774584770203,-0.303381949663162,51,3,5,51,1
3095,730125,1532,1.22281455993652,1,1,1,0.239774584770203,-0.303381949663162,54,7,8,28,1
3095,730129,1532,0.857723772525787,1,1,1,0.239774584770203,-0.303381949663162,76,2,2,40,0
3095,730134,1532,-0.134755626320839,1,1,1,0.239774584770203,-0.303381949663162,57,5,5,55,0
